Null,2022-09-19 20:41:02.608990,0,0,0,19524.49,0,0
Null,2022-09-19 20:41:16.340999,0,0,0,19524.49,0,0
Null,2022-09-19 20:41:29.981645,0,0,0,19524.49,0,0
Null,2022-09-19 20:41:45.120007,0,0,0,19527.61,0,0
Null,2022-09-19 20:41:59.549332,0,0,0,19527.61,0,0
Null,2022-09-19 20:42:14.556159,0,0,0,19527.61,0,0
Null,2022-09-19 20:42:29.282274,0,0,0,19527.61,0,0
Null,2022-09-19 20:42:43.828576,0,0,0,19527.61,0,0
Null,2022-09-19 20:43:01.069794,0,0,0,19527.41,0,0
Null,2022-09-19 20:43:14.531653,0,0,0,19527.41,0,0
Null,2022-09-19 20:43:27.973738,0,0,0,19527.41,0,0
Null,2022-09-19 20:43:41.282327,0,0,0,19527.41,0,0
Null,2022-09-19 20:43:54.527479,0,0,0,19527.41,0,0
Null,2022-09-19 20:44:08.022354,0,0,0,19524.47,0,0
Null,2022-09-19 20:44:21.551405,0,0,0,19524.47,0,0
Null,2022-09-19 20:44:34.945634,0,0,0,19524.47,0,0
Null,2022-09-19 20:44:47.782310,0,0,0,19524.47,0,0
Null,2022-09-19 20:45:00.935229,0,0,0,19524.47,0,0
Null,2022-09-19 20:45:14.130446,0,0,0,19524.47,0,0
Null,2022-09-19 20:45:29.833036,0,0,0,19524.47,0,0
Null,2022-09-19 20:45:43.726842,0,0,0,19524.47,0,0
Null,2022-09-19 20:45:57.165077,0,0,0,19524.47,0,0
Null,2022-09-19 20:46:11.226817,0,0,0,19524.47,0,0
Null,2022-09-19 20:46:25.225068,0,0,0,19517.42,0,0
Null,2022-09-19 20:46:40.177445,0,0,0,19517.42,0,0
Null,2022-09-19 20:46:54.546359,0,0,0,19517.42,0,0
Null,2022-09-19 20:47:08.095920,0,0,0,19517.42,0,0
Null,2022-09-19 20:47:21.756986,0,0,0,19517.42,0,0
Null,2022-09-19 20:47:35.562000,0,0,0,19516.04,0,0
Null,2022-09-19 20:47:49.540480,0,0,0,19516.04,0,0
Null,2022-09-19 20:48:05.118031,0,0,0,19516.04,0,0
Null,2022-09-19 20:48:19.779007,0,0,0,19516.04,0,0
Null,2022-09-19 20:48:32.988768,0,0,0,19516.04,0,0
Null,2022-09-19 20:48:46.123666,0,0,0,19520.47,0,0
Null,2022-09-19 20:48:59.514255,0,0,0,19520.47,0,0
Null,2022-09-19 20:49:12.650664,0,0,0,19520.47,0,0
Null,2022-09-19 20:49:26.079238,0,0,0,19520.47,0,0
Null,2022-09-19 20:49:39.476349,0,0,0,19520.47,0,0
Null,2022-09-19 20:49:52.793875,0,0,0,19512.85,0,0
Null,2022-09-19 20:50:06.413604,0,0,0,19512.85,0,0
Null,2022-09-19 20:50:19.690869,0,0,0,19512.85,0,0
Null,2022-09-19 20:50:32.927011,0,0,0,19512.85,0,0
Null,2022-09-19 20:50:46.075756,0,0,0,19512.85,0,0
Null,2022-09-19 20:50:59.297814,0,0,0,19511.87,0,0
Null,2022-09-19 20:51:12.640354,0,0,0,19511.87,0,0
Null,2022-09-19 20:51:26.353369,0,0,0,19511.87,0,0
Null,2022-09-19 20:51:39.922516,0,0,0,19511.87,0,0
Null,2022-09-19 20:51:53.841812,0,0,0,19511.87,0,0
Null,2022-09-19 20:52:08.027746,0,0,0,19514.75,0,0
Null,2022-09-19 20:52:22.339292,0,0,0,19514.75,0,0
Null,2022-09-19 20:52:35.595254,0,0,0,19514.75,0,0
Null,2022-09-19 20:52:48.720692,0,0,0,19514.75,0,0
Null,2022-09-19 20:53:02.138802,0,0,0,19514.75,0,0
Null,2022-09-19 20:53:15.610306,0,0,0,19518.76,0,0
Null,2022-09-19 20:53:28.991344,0,0,0,19518.76,0,0
Null,2022-09-19 20:53:42.472531,0,0,0,19518.76,0,0
Null,2022-09-19 20:53:55.795023,0,0,0,19518.76,0,0
Null,2022-09-19 20:54:09.176134,0,0,0,19518.76,0,0
Null,2022-09-19 20:54:23.102290,0,0,0,19524.54,0,0
Null,2022-09-19 20:54:36.747130,0,0,0,19524.54,0,0
Null,2022-09-19 20:54:49.960062,0,0,0,19524.54,0,0
Null,2022-09-19 20:55:03.062657,0,0,0,19524.54,0,0
Null,2022-09-19 20:55:16.341360,0,0,0,19524.54,0,0
Null,2022-09-19 20:55:29.570378,0,0,0,19524.54,0,0
Null,2022-09-19 20:55:43.172093,0,0,0,19524.54,0,0
Null,2022-09-19 20:55:57.421358,0,0,0,19524.54,0,0
Null,2022-09-19 20:56:11.500606,0,0,0,19524.54,0,0
Null,2022-09-19 20:56:26.097703,0,0,0,19524.54,0,0
Null,2022-09-19 20:56:40.048517,0,0,0,19519.24,0,0
Null,2022-09-19 20:56:53.822879,0,0,0,19519.24,0,0
Null,2022-09-19 20:57:07.618247,0,0,0,19519.24,0,0
Null,2022-09-19 20:57:20.905156,0,0,0,19519.24,0,0
Null,2022-09-19 20:57:34.401945,0,0,0,19519.24,0,0
Null,2022-09-19 20:57:47.795876,0,0,0,19521.37,0,0
Null,2022-09-19 20:58:00.819535,0,0,0,19521.37,0,0
Null,2022-09-19 20:58:15.627659,0,0,0,19521.37,0,0
Null,2022-09-19 20:58:30.156033,0,0,0,19521.37,0,0
Null,2022-09-19 20:58:44.145466,0,0,0,19521.37,0,0
Null,2022-09-19 20:58:58.392706,0,0,0,19522.22,0,0
Null,2022-09-19 20:59:11.793793,0,0,0,19522.22,0,0
Null,2022-09-19 20:59:25.095933,0,0,0,19522.22,0,0
Null,2022-09-19 20:59:38.293449,0,0,0,19522.22,0,0
Null,2022-09-19 20:59:51.507112,0,0,0,19522.22,0,0
Null,2022-09-19 21:00:05.223487,0,0,0,19526.52,0,0
Null,2022-09-19 21:00:21.340180,0,0,0,19526.52,0,0
Null,2022-09-19 21:00:35.928052,0,0,0,19526.52,0,0
Null,2022-09-19 21:00:50.410808,0,0,0,19526.52,0,0
Null,2022-09-19 21:01:04.031426,0,0,0,19526.52,0,0
Null,2022-09-19 21:01:17.450660,0,0,0,19527.75,0,0
Null,2022-09-19 21:01:31.402512,0,0,0,19527.75,0,0
Null,2022-09-19 21:01:44.791795,0,0,0,19527.75,0,0
Null,2022-09-19 21:01:59.040550,0,0,0,19527.75,0,0
Null,2022-09-19 21:02:13.045202,0,0,0,19527.75,0,0
Null,2022-09-19 21:02:27.191919,0,0,0,19520.84,0,0
Null,2022-09-19 21:02:40.384408,0,0,0,19520.84,0,0
Null,2022-09-19 21:02:56.227162,0,0,0,19520.84,0,0
Null,2022-09-19 21:03:09.544411,0,0,0,19520.84,0,0
Null,2022-09-19 21:03:22.281693,0,0,0,19520.84,0,0
Null,2022-09-19 21:03:35.337639,0,0,0,19520.84,0,0
Null,2022-09-19 21:03:48.536081,0,0,0,19520.84,0,0
Null,2022-09-19 21:04:01.700414,0,0,0,19520.84,0,0
Null,2022-09-19 21:04:15.073966,0,0,0,19520.84,0,0
Null,2022-09-19 21:04:28.747011,0,0,0,19520.84,0,0
Null,2022-09-19 21:04:42.350729,0,0,0,19515.76,0,0
Null,2022-09-19 21:04:55.677769,0,0,0,19515.76,0,0
Null,2022-09-19 21:05:09.004928,0,0,0,19515.76,0,0
Null,2022-09-19 21:05:22.513560,0,0,0,19515.76,0,0
Null,2022-09-19 21:05:35.524668,0,0,0,19515.76,0,0
Null,2022-09-19 21:05:49.074510,0,0,0,19510.53,0,0
Null,2022-09-19 21:06:02.569892,0,0,0,19510.53,0,0
Null,2022-09-19 21:06:16.414651,0,0,0,19510.53,0,0
Null,2022-09-19 21:06:30.734706,0,0,0,19510.53,0,0
Null,2022-09-19 21:06:44.945085,0,0,0,19510.53,0,0
Null,2022-09-19 21:06:58.288488,0,0,0,19514.81,0,0
Null,2022-09-19 21:07:11.732888,0,0,0,19514.81,0,0
Null,2022-09-19 21:07:24.852146,0,0,0,19514.81,0,0
Null,2022-09-19 21:07:38.120546,0,0,0,19514.81,0,0
Null,2022-09-19 21:07:51.542642,0,0,0,19514.81,0,0
Null,2022-09-19 21:08:04.910741,0,0,0,19514.81,0,0
Null,2022-09-19 21:08:18.035247,0,0,0,19514.81,0,0
Null,2022-09-19 21:08:31.554094,0,0,0,19514.81,0,0
Null,2022-09-19 21:08:45.163847,0,0,0,19514.81,0,0
Null,2022-09-19 21:08:58.458424,0,0,0,19514.81,0,0
Null,2022-09-19 21:09:11.691415,0,0,0,19513.7,0,0
Null,2022-09-19 21:09:25.147125,0,0,0,19513.7,0,0
Null,2022-09-19 21:09:38.429700,0,0,0,19513.7,0,0
Null,2022-09-19 21:09:51.559865,0,0,0,19513.7,0,0
Null,2022-09-19 21:10:05.463690,0,0,0,19513.7,0,0
Null,2022-09-19 21:10:19.027312,0,0,0,19514.1,0,0
Null,2022-09-19 21:10:33.163797,0,0,0,19514.1,0,0
Null,2022-09-19 21:10:47.529766,0,0,0,19514.1,0,0
Null,2022-09-19 21:11:01.909926,0,0,0,19514.1,0,0
Null,2022-09-19 21:11:17.360938,0,0,0,19514.1,0,0
Null,2022-09-19 21:11:31.328300,0,0,0,19500.73,0,0
Null,2022-09-19 21:11:44.865660,0,0,0,19500.73,0,0
Null,2022-09-19 21:11:58.285210,0,0,0,19500.73,0,0
Null,2022-09-19 21:12:12.299066,0,0,0,19500.73,0,0
Null,2022-09-19 21:12:26.086701,0,0,0,19500.73,0,0
Null,2022-09-19 21:12:39.673518,0,0,0,19500.73,0,0
Null,2022-09-19 21:12:53.637864,0,0,0,19500.73,0,0
Null,2022-09-19 21:13:07.453606,0,0,0,19500.73,0,0
Null,2022-09-19 21:13:21.249278,0,0,0,19500.73,0,0
Null,2022-09-19 21:13:34.692982,0,0,0,19500.73,0,0
Null,2022-09-19 21:13:48.072369,0,0,0,19496.93,0,0
Null,2022-09-19 21:14:01.639750,0,0,0,19496.93,0,0
Null,2022-09-19 21:14:15.101959,0,0,0,19496.93,0,0
Null,2022-09-19 21:14:28.487801,0,0,0,19496.93,0,0
Null,2022-09-19 21:14:41.674591,0,0,0,19496.93,0,0
Null,2022-09-19 21:14:54.956133,0,0,0,19494.86,0,0
Null,2022-09-19 21:15:08.444816,0,0,0,19494.86,0,0
Null,2022-09-19 21:15:21.633487,0,0,0,19494.86,0,0
Null,2022-09-19 21:15:35.709041,0,0,0,19494.86,0,0
Null,2022-09-19 21:15:49.259355,0,0,0,19494.86,0,0
Null,2022-09-19 21:16:02.299007,0,0,0,19496.65,0,0
Null,2022-09-19 21:16:15.888975,0,0,0,19496.65,0,0
Null,2022-09-19 21:16:29.174596,0,0,0,19496.65,0,0
Null,2022-09-19 21:16:42.980406,0,0,0,19496.65,0,0
Null,2022-09-19 21:16:56.355949,0,0,0,19496.65,0,0
Null,2022-09-19 21:17:09.607975,0,0,0,19497.99,0,0
Null,2022-09-19 21:17:23.028735,0,0,0,19497.99,0,0
Null,2022-09-19 21:17:36.376215,0,0,0,19497.99,0,0
Null,2022-09-19 21:17:49.829026,0,0,0,19497.99,0,0
Null,2022-09-19 21:18:03.133474,0,0,0,19497.99,0,0
Null,2022-09-19 21:18:17.716274,0,0,0,19497.99,0,0
Null,2022-09-19 21:18:31.642959,0,0,0,19497.99,0,0
Null,2022-09-19 21:18:45.360178,0,0,0,19497.99,0,0
Null,2022-09-19 21:18:58.728829,0,0,0,19497.99,0,0
Null,2022-09-19 21:19:12.221713,0,0,0,19497.99,0,0
Null,2022-09-19 21:19:25.614509,0,0,0,19505.23,0,0
Null,2022-09-19 21:19:39.162504,0,0,0,19505.23,0,0
Null,2022-09-19 21:19:53.117811,0,0,0,19505.23,0,0
Null,2022-09-19 21:20:06.521880,0,0,0,19505.23,0,0
Null,2022-09-19 21:20:20.193587,0,0,0,19505.23,0,0
Null,2022-09-19 21:20:35.203989,0,0,0,19501.32,0,0
Null,2022-09-19 21:20:49.404749,0,0,0,19501.32,0,0
Null,2022-09-19 21:21:02.990842,0,0,0,19501.32,0,0
Null,2022-09-19 21:21:17.166116,0,0,0,19501.32,0,0
Null,2022-09-19 21:21:31.573344,0,0,0,19501.32,0,0
Null,2022-09-19 21:21:45.708207,0,0,0,19501.32,0,0
Null,2022-09-19 21:21:59.901486,0,0,0,19501.32,0,0
Null,2022-09-19 21:22:14.721452,0,0,0,19501.32,0,0
Null,2022-09-19 21:22:28.154523,0,0,0,19501.32,0,0
Null,2022-09-19 21:22:41.006801,0,0,0,19501.32,0,0
Null,2022-09-19 21:22:54.929100,0,0,0,19427.77,0,0
Null,2022-09-19 21:23:08.600633,0,0,0,19427.77,0,0
Null,2022-09-19 21:23:22.663017,0,0,0,19427.77,0,0
Null,2022-09-19 21:23:36.384129,0,0,0,19427.77,0,0
Null,2022-09-19 21:23:50.853386,0,0,0,19427.77,0,0
Null,2022-09-19 21:24:05.409227,0,0,0,19410.93,0,0
Null,2022-09-19 21:24:19.181533,0,0,0,19410.93,0,0
Null,2022-09-19 21:24:32.898984,0,0,0,19410.93,0,0
Null,2022-09-19 21:24:46.555769,0,0,0,19410.93,0,0
Null,2022-09-19 21:25:00.245159,0,0,0,19410.93,0,0
Null,2022-09-19 21:25:14.017219,0,0,0,19406.39,0,0
Null,2022-09-19 21:25:28.185163,0,0,0,19406.39,0,0
Null,2022-09-19 21:25:42.034034,0,0,0,19406.39,0,0
Null,2022-09-19 21:25:56.351264,0,0,0,19406.39,0,0
Null,2022-09-19 21:26:09.947601,0,0,0,19406.39,0,0
Null,2022-09-19 21:26:23.854329,0,0,0,19402.76,0,0
Null,2022-09-19 21:26:37.835691,0,0,0,19402.76,0,0
Null,2022-09-19 21:26:51.575847,0,0,0,19402.76,0,0
Null,2022-09-19 21:27:05.468968,0,0,0,19402.76,0,0
Null,2022-09-19 21:27:19.720529,0,0,0,19402.76,0,0
Null,2022-09-19 21:27:33.655015,0,0,0,19406.77,0,0
Null,2022-09-19 21:27:48.321207,0,0,0,19406.77,0,0
Null,2022-09-19 21:28:02.556070,0,0,0,19406.77,0,0
Null,2022-09-19 21:28:17.261879,0,0,0,19406.77,0,0
Null,2022-09-19 21:28:31.108243,0,0,0,19406.77,0,0
Null,2022-09-19 21:28:44.325049,0,0,0,19454.98,0,0
Null,2022-09-19 21:28:57.585482,0,0,0,19454.98,0,0
Null,2022-09-19 21:29:11.146542,0,0,0,19454.98,0,0
Null,2022-09-19 21:29:25.532400,0,0,0,19454.98,0,0
Null,2022-09-19 21:29:39.952164,0,0,0,19454.98,0,0
Null,2022-09-19 21:29:53.772208,0,0,0,19461.52,0,0
Null,2022-09-19 21:30:07.494979,0,0,0,19461.52,0,0
Null,2022-09-19 21:30:22.697446,0,0,0,19461.52,0,0
Null,2022-09-19 21:30:35.908224,0,0,0,19461.52,0,0
Null,2022-09-19 21:30:49.302179,0,0,0,19461.52,0,0
Null,2022-09-19 21:31:02.525810,0,0,0,19459.42,0,0
Null,2022-09-19 21:31:16.185612,0,0,0,19459.42,0,0
Null,2022-09-19 21:31:30.489387,0,0,0,19459.42,0,0
Null,2022-09-19 21:31:44.173319,0,0,0,19459.42,0,0
Null,2022-09-19 21:31:57.708451,0,0,0,19459.42,0,0
Null,2022-09-19 21:32:11.127395,0,0,0,19453.09,0,0
Null,2022-09-19 21:32:24.386273,0,0,0,19453.09,0,0
Null,2022-09-19 21:32:37.645117,0,0,0,19453.09,0,0
Null,2022-09-19 21:32:51.127612,0,0,0,19453.09,0,0
Null,2022-09-19 21:33:04.829769,0,0,0,19453.09,0,0
Null,2022-09-19 21:33:18.003965,0,0,0,19453.09,0,0
Null,2022-09-19 21:33:32.232182,0,0,0,19453.09,0,0
Null,2022-09-19 21:33:46.728529,0,0,0,19453.09,0,0
Null,2022-09-19 21:34:00.900994,0,0,0,19453.09,0,0
Null,2022-09-19 21:34:15.195292,0,0,0,19453.09,0,0
Null,2022-09-19 21:34:29.140985,0,0,0,19446.35,0,0
Null,2022-09-19 21:34:42.760518,0,0,0,19446.35,0,0
Null,2022-09-19 21:34:56.625507,0,0,0,19446.35,0,0
Null,2022-09-19 21:35:10.487006,0,0,0,19446.35,0,0
Null,2022-09-19 21:35:23.802449,0,0,0,19446.35,0,0
Null,2022-09-19 21:35:37.101678,0,0,0,19447.52,0,0
Null,2022-09-19 21:35:50.524369,0,0,0,19447.52,0,0
Null,2022-09-19 21:36:03.712018,0,0,0,19447.52,0,0
Null,2022-09-19 21:36:17.153226,0,0,0,19447.52,0,0
Null,2022-09-19 21:36:30.512002,0,0,0,19447.52,0,0
Null,2022-09-19 21:36:43.793564,0,0,0,19455.82,0,0
Null,2022-09-19 21:36:57.085271,0,0,0,19455.82,0,0
Null,2022-09-19 21:37:10.816191,0,0,0,19455.82,0,0
Null,2022-09-19 21:37:24.269360,0,0,0,19455.82,0,0
Null,2022-09-19 21:37:37.434588,0,0,0,19455.82,0,0
Null,2022-09-19 21:37:53.070961,0,0,0,19463.41,0,0
Null,2022-09-19 21:38:06.435727,0,0,0,19463.41,0,0
Null,2022-09-19 21:38:20.000534,0,0,0,19463.41,0,0
Null,2022-09-19 21:38:33.375756,0,0,0,19463.41,0,0
Null,2022-09-19 21:38:47.642324,0,0,0,19463.41,0,0
Null,2022-09-19 21:39:01.499700,0,0,0,19466.49,0,0
Null,2022-09-19 21:39:15.141835,0,0,0,19466.49,0,0
Null,2022-09-19 21:39:29.421702,0,0,0,19466.49,0,0
Null,2022-09-19 21:39:43.637139,0,0,0,19466.49,0,0
Null,2022-09-19 21:39:57.043791,0,0,0,19466.49,0,0
Null,2022-09-19 21:40:10.488660,0,0,0,19466.49,0,0
Null,2022-09-19 21:40:23.997809,0,0,0,19466.49,0,0
Null,2022-09-19 21:40:37.077624,0,0,0,19466.49,0,0
Null,2022-09-19 21:40:50.564115,0,0,0,19466.49,0,0
Null,2022-09-19 21:41:04.762346,0,0,0,19466.49,0,0
Null,2022-09-19 21:41:19.730242,0,0,0,19456.92,0,0
Null,2022-09-19 21:41:34.057134,0,0,0,19456.92,0,0
Null,2022-09-19 21:41:47.761198,0,0,0,19456.92,0,0
Null,2022-09-19 21:42:01.504699,0,0,0,19456.92,0,0
Null,2022-09-19 21:42:14.725963,0,0,0,19456.92,0,0
Null,2022-09-19 21:42:28.338057,0,0,0,19450.74,0,0
Null,2022-09-19 21:42:41.855590,0,0,0,19450.74,0,0
Null,2022-09-19 21:42:58.307240,0,0,0,19450.74,0,0
Null,2022-09-19 21:43:11.680346,0,0,0,19450.74,0,0
Null,2022-09-19 21:43:25.160879,0,0,0,19450.74,0,0
Null,2022-09-19 21:43:38.591717,0,0,0,19448.5,0,0
Null,2022-09-19 21:43:51.875507,0,0,0,19448.5,0,0
Null,2022-09-19 21:44:05.430411,0,0,0,19448.5,0,0
Null,2022-09-19 21:44:18.790081,0,0,0,19448.5,0,0
Null,2022-09-19 21:44:32.330406,0,0,0,19448.5,0,0
Null,2022-09-19 21:44:45.773634,0,0,0,19449.25,0,0
Null,2022-09-19 21:44:59.464325,0,0,0,19449.25,0,0
Null,2022-09-19 21:45:12.662912,0,0,0,19449.25,0,0
Null,2022-09-19 21:45:26.045464,0,0,0,19449.25,0,0
Null,2022-09-19 21:45:39.779260,0,0,0,19449.25,0,0
Null,2022-09-19 21:45:53.286313,0,0,0,19446.75,0,0
Null,2022-09-19 21:46:06.870805,0,0,0,19446.75,0,0
Null,2022-09-19 21:46:19.939325,0,0,0,19446.75,0,0
Null,2022-09-19 21:46:33.358460,0,0,0,19446.75,0,0
Null,2022-09-19 21:46:46.907703,0,0,0,19446.75,0,0
Null,2022-09-19 21:47:01.057718,0,0,0,19445.44,0,0
Null,2022-09-19 21:47:15.471650,0,0,0,19445.44,0,0
Null,2022-09-19 21:47:29.915427,0,0,0,19445.44,0,0
Null,2022-09-19 21:47:44.063228,0,0,0,19445.44,0,0
Null,2022-09-19 21:47:58.633219,0,0,0,19445.44,0,0
Null,2022-09-19 21:48:12.860885,0,0,0,19447.61,0,0
Null,2022-09-19 21:48:26.657723,0,0,0,19447.61,0,0
Null,2022-09-19 21:48:41.006315,0,0,0,19447.61,0,0
Null,2022-09-19 21:48:55.115018,0,0,0,19447.61,0,0
Null,2022-09-19 21:49:09.225985,0,0,0,19447.61,0,0
Null,2022-09-19 21:49:23.470406,0,0,0,19436.95,0,0
Null,2022-09-19 21:49:36.952634,0,0,0,19436.95,0,0
Null,2022-09-19 21:49:50.316590,0,0,0,19436.95,0,0
Null,2022-09-19 21:50:04.076371,0,0,0,19436.95,0,0
Null,2022-09-19 21:50:17.993560,0,0,0,19436.95,0,0
Null,2022-09-19 21:50:32.110456,0,0,0,19436.95,0,0
Null,2022-09-19 21:50:46.197917,0,0,0,19436.95,0,0
Null,2022-09-19 21:50:59.985841,0,0,0,19436.95,0,0
Null,2022-09-19 21:51:14.050156,0,0,0,19436.95,0,0
Null,2022-09-19 21:51:28.215137,0,0,0,19436.95,0,0
Null,2022-09-19 21:51:42.598395,0,0,0,19439.01,0,0
Null,2022-09-19 21:51:57.231857,0,0,0,19439.01,0,0
Null,2022-09-19 21:52:11.371610,0,0,0,19439.01,0,0
Null,2022-09-19 21:52:25.200321,0,0,0,19439.01,0,0
Null,2022-09-19 21:52:39.567848,0,0,0,19439.01,0,0
Null,2022-09-19 21:52:54.048039,0,0,0,19443.29,0,0
Null,2022-09-19 21:53:07.553460,0,0,0,19443.29,0,0
Null,2022-09-19 21:53:21.005647,0,0,0,19443.29,0,0
Null,2022-09-19 21:53:34.150164,0,0,0,19443.29,0,0
Null,2022-09-19 21:53:47.913571,0,0,0,19443.29,0,0
Null,2022-09-19 21:54:01.411771,0,0,0,19447.45,0,0
Null,2022-09-19 21:54:15.729125,0,0,0,19447.45,0,0
Null,2022-09-19 21:54:29.256091,0,0,0,19447.45,0,0
Null,2022-09-19 21:54:42.408705,0,0,0,19447.45,0,0
Null,2022-09-19 21:54:56.461377,0,0,0,19447.45,0,0
Null,2022-09-19 21:55:10.374958,0,0,0,19455.72,0,0
Null,2022-09-19 21:55:24.355902,0,0,0,19455.72,0,0
Null,2022-09-19 21:55:38.477248,0,0,0,19455.72,0,0
Null,2022-09-19 21:55:52.675084,0,0,0,19455.72,0,0
Null,2022-09-19 21:56:06.215893,0,0,0,19455.72,0,0
Null,2022-09-19 21:56:19.691843,0,0,0,19456.95,0,0
Null,2022-09-19 21:56:33.067355,0,0,0,19456.95,0,0
Null,2022-09-19 21:56:47.466419,0,0,0,19456.95,0,0
Null,2022-09-19 21:57:00.794885,0,0,0,19456.95,0,0
Null,2022-09-19 21:57:14.184836,0,0,0,19456.95,0,0
Null,2022-09-19 21:57:28.670123,0,0,0,19456.95,0,0
Null,2022-09-19 21:57:42.140815,0,0,0,19456.95,0,0
Null,2022-09-19 21:57:55.550597,0,0,0,19456.95,0,0
Null,2022-09-19 21:58:08.650571,0,0,0,19456.95,0,0
Null,2022-09-19 21:58:22.218670,0,0,0,19456.95,0,0
Null,2022-09-19 21:58:35.883333,0,0,0,19456.05,0,0
Null,2022-09-19 21:58:49.698369,0,0,0,19456.05,0,0
Null,2022-09-19 21:59:03.133633,0,0,0,19456.05,0,0
Null,2022-09-19 21:59:16.327277,0,0,0,19456.05,0,0
Null,2022-09-19 21:59:29.866205,0,0,0,19456.05,0,0
Null,2022-09-19 21:59:43.357873,0,0,0,19455.97,0,0
Null,2022-09-19 21:59:56.611096,0,0,0,19455.97,0,0
Null,2022-09-19 22:00:09.755416,0,0,0,19455.97,0,0
Null,2022-09-19 22:00:23.127077,0,0,0,19455.97,0,0
Null,2022-09-19 22:00:36.425424,0,0,0,19455.97,0,0
Null,2022-09-19 22:00:49.650424,0,0,0,19452.68,0,0
Null,2022-09-19 22:01:03.040759,0,0,0,19452.68,0,0
Null,2022-09-19 22:01:16.419335,0,0,0,19452.68,0,0
Null,2022-09-19 22:01:29.895852,0,0,0,19452.68,0,0
Null,2022-09-19 22:01:43.020878,0,0,0,19452.68,0,0
Null,2022-09-19 22:01:56.758807,0,0,0,19451.87,0,0
Null,2022-09-19 22:02:10.131431,0,0,0,19451.87,0,0
Null,2022-09-19 22:02:23.165778,0,0,0,19451.87,0,0
Null,2022-09-19 22:02:36.505298,0,0,0,19451.87,0,0
Null,2022-09-19 22:02:49.457461,0,0,0,19451.87,0,0
